20_grad,,30_grad,,40_grad,,50_grad,,60_grad,
X,Y,X,Y,X,Y,X,Y,X,Y
14.2027436772921,151.78178810975,42.8538848489587,334.342012667136,21.1158026428962,304.183559614803,1.05820105820106,4.84261501210654,4.06306200641176,244.810589343861
15.0906595077367,160.343833617608,68.0167852581646,357.198320590656,23.2087471003727,308.873555266642,1.48148148148148,12.1065375302663,4.50815246733614,254.951326777684
15.959548570386,168.797039563926,71.6001598596016,359.592790944548,25.4919592358016,313.335977289805,2.01058201058201,48.4261501210654,4.88868782324095,262.974357314104
17.0250475669195,176.851167117928,78.5766413845232,364.055212967712,31.8088461438215,321.3683369315,2.32804232804233,61.5012106537531,5.41871921182266,271.4055362063
18.1234109805538,184.915189177525,91.4197096463106,370.259067975525,35.9355406700782,326.819989636221,2.32804232804233,76.0290556900727,5.98952224567988,280.684108827634
19.1612346784761,192.454802440609,92.6564495530013,370.912105344768,38.0020590611724,328.246997220864,2.43386243386243,83.2929782082325,6.57391582796227,288.722687872845
20.2595980921104,199.163277233746,0.317460317460318,1.21065375302669,39.8761956890036,330.423788451675,2.64550264550265,99.2736077481841,7.32139599134673,296.955623277949
21.4012041598248,205.69365092618,2.22222222222222,9.9273607748184,44.2197349656885,333.844460385807,2.85714285714286,110.89588377724,8.08246670315636,305.200220064648
22.5341616967233,212.105290551479,2.43386243386243,17.1912832929783,51.4000747169877,339.348632498002,2.85714285714286,126.876513317191,8.84353741496599,312.546890468636
23.6315641624892,218.101360941805,2.96296296296297,25.90799031477,60.5963458180207,342.66823912499,3.17460317460317,137.046004842615,9.68071519795658,320.171101754553
24.3503531680872,220.713510418779,3.38624338624339,33.1719128329298,67.3127948497407,344.398788153485,3.28042328042328,153.753026634383,10.7462141944901,326.505564236215
28.3459744050877,240.957668865325,3.80952380952381,42.6150121065376,70.4902650715459,346.096685313518,3.5978835978836,173.365617433414,11.8878202622045,332.219641217095
35.3858784893268,264.467014158089,4.12698412698413,52.0581113801453,75.3420908593322,347.402760052004,4.12698412698413,190.799031476998,13.0430168783441,338.073654777098
39.1912320483749,276.22168680447,4.86772486772487,68.7651331719129,88.4705606380483,352.30054032133,4.76190476190476,208.232445520581,14.1710323976334,342.069621536516
44.0430578361613,287.976359450852,5.29100529100529,84.7457627118644,96.5379101832304,353.541311322893,5.60846560846561,225.665859564165,15.3126384653478,345.008289698112
48.7046159459953,295.15977051253,5.82010582010582,101.452784503632,0.105820105820106,1.21065375302669,6.24338624338624,241.646489104116,16.4542445330623,347.402760052004
87.5192222482863,332.382900559406,6.34920634920635,117.433414043584,1.05820105820106,1.93704600484267,7.1957671957672,257.627118644068,17.5958506007767,349.470711721275
0.423280423280422,1.21065375302669,6.98412698412698,134.866828087167,2.11640211640212,16.4648910411623,8.46560846560847,271.428571428571,18.7374566684911,351.429823829006
1.37566137566138,2.66343825665859,7.72486772486772,153.026634382567,2.43386243386243,36.0774818401937,10.0529100529101,285.230024213075,19.4985273803008,351.974021636708
25.1851851851852,226.392251815981,8.46560846560847,166.82808716707,2.64550264550265,44.0677966101695,12.2751322751323,299.031476997579,2.32804232804233,148.668280871671
26.5608465608466,232.929782082324,9.41798941798942,182.082324455206,3.17460317460317,64.4067796610169,14.1798941798942,308.474576271186,3.06878306878307,211.138014527845
30.0529100529101,245.278450363196,10.5820105820106,195.883777239709,3.7037037037037,87.6513317191284,18.0952380952381,320.823244552058,2.11640211640212,118.886198547216
32.0634920634921,253.268765133172,11.957671957672,212.590799031477,5.18518518518518,155.205811138015,1.90476190476191,30.2663438256659,1.90476190476191,88.3777239709443
34.0740740740741,259.806295399516,13.4391534391534,227.118644067797,6.56084656084656,186.440677966102,2.22222222222222,68.0387409200969,1.7989417989418,76.7554479418886
36.9312169312169,269.249394673123,15.026455026455,240.193704600484,6.45502645502646,186.440677966102,2.75132275132275,104.358353510896,1.58730158730159,49.8789346246974
40.952380952381,280.145278450363,17.1428571428571,256.900726392252,4.65608465608466,131.234866828087,5.29100529100529,220.581113801453,1.48148148148148,35.3510895883777
42.7513227513227,283.777239709443,18.9417989417989,267.070217917676,5.82010582010582,171.912832929782,7.93650793650794,264.891041162228,0.105820105820106,1.21065375302669
45.8201058201058,289.588377723971,21.2698412698413,280.145278450363,7.08994708994709,200.242130750605,15.1322751322751,312.106537530266,,
47.5132275132275,291.767554479419,23.2804232804233,290.314769975787,8.14814814814815,214.769975786925,16.2962962962963,315.738498789346,,
51.2169312169312,298.305084745763,25.2910052910053,300.484261501211,9.31216931216931,230.024213075061,11.6402116402116,296.125907990315,,
53.7566137566138,302.663438256659,27.7248677248677,307.74818401937,10.4761904761905,246.731234866828,,,,
52.6984126984127,301.937046004843,29.7354497354497,313.559322033898,12.1693121693122,261.985472154964,,,,
55.2380952380952,306.295399515738,30.8994708994709,316.464891041162,13.8624338624339,275.786924939467,,,,
57.3544973544974,307.74818401937,32.3809523809524,318.64406779661,15.8730158730159,286.682808716707,,,,
59.7883597883598,311.38014527845,34.6031746031746,324.455205811138,27.4074074074074,316.464891041162,,,,
63.0687830687831,314.285714285714,37.2486772486773,327.360774818402,29.4179894179894,318.64406779661,,,,
65.8201058201058,317.917675544794,39.1534391534392,330.992736077482,34.0740740740741,323.728813559322,,,,
67.8306878306878,319.370460048426,40.6349206349206,331.719128329298,41.6931216931217,331.719128329298,,,,
69.6296296296296,320.823244552058,44.5502645502646,336.80387409201,46.7724867724868,334.624697336562,,,,
71.5343915343915,323.002421307506,46.7724867724868,339.709443099274,49.1005291005291,336.077481840194,,,,
73.968253968254,325.181598062954,48.5714285714286,341.888619854722,53.3333333333333,339.709443099274,,,,
75.8730158730159,325.90799031477,50.0529100529101,343.341404358354,56.6137566137566,340.43583535109,,,,
78.4126984126984,326.634382566586,52.9100529100529,345.520581113801,58.4126984126984,341.888619854722,,,,
80.3174603174603,328.813559322034,56.7195767195767,348.426150121065,62.962962962963,342.615012106538,,,,
82.3280423280423,329.53995157385,59.5767195767196,351.331719128329,65.1851851851852,344.794188861986,,,,
84.1269841269841,330.992736077482,61.9047619047619,352.784503631961,68.8888888888889,345.520581113801,,,,
86.031746031746,330.992736077482,64.3386243386243,354.963680387409,72.3809523809524,346.973365617433,,,,
89.8412698412698,333.898305084746,66.1375661375661,355.690072639225,76.7195767195767,348.426150121065,,,,
92.4867724867725,335.351089588378,69.7354497354497,358.595641646489,78.8359788359788,349.152542372881,,,,
94.7089947089947,335.351089588378,73.1216931216931,360.774818401937,82.1164021164021,349.878934624697,,,,
96.9312169312169,337.530266343826,74.7089947089947,362.227602905569,84.7619047619048,350.605326876513,,,,
98.5185185185185,337.530266343826,76.4021164021164,362.227602905569,90.6878306878307,352.784503631961,,,,
100,338.983050847458,77.7777777777778,363.680387409201,93.8624338624339,353.510895883777,,,,
,,80,365.133171912833,98.0952380952381,353.510895883777,,,,
,,81.5873015873016,365.859564164649,100.21164021164,354.237288135593,,,,
,,83.4920634920635,367.312348668281,17.989417989418,294.673123486683,,,,
,,84.7619047619048,368.038740920097,20,301.937046004843,,,,
,,86.4550264550265,367.312348668281,22.1164021164021,306.295399515738,,,,
,,87.8306878306878,368.038740920097,24.2328042328042,311.38014527845,,,,
,,89.5238095238095,368.765133171913,26.5608465608466,315.01210653753,,,,
,,90.5820105820106,370.217917675545,54.9206349206349,338.983050847458,,,,
,,94.1798941798942,371.670702179177,,,,,,
,,95.4497354497354,371.670702179177,,,,,,
,,96.9312169312169,373.123486682809,,,,,,
,,98.0952380952381,372.397094430993,,,,,,
,,24.8677248677249,297.578692493947,,,,,,
,,26.5608465608466,304.116222760291,,,,,,
,,28.8888888888889,310.653753026634,,,,,,
,,33.2275132275132,321.549636803874,,,,,,
,,35.978835978836,326.634382566586,,,,,,
,,42.010582010582,333.898305084746,,,,,,
,,45.6084656084656,337.530266343826,,,,,,
,,51.4285714285714,344.067796610169,,,,,,
,,54.6031746031746,345.520581113801,,,,,,
,,58.5185185185185,350.605326876513,,,,,,
,,61.0582010582011,352.784503631961,,,,,,
,,99.5767195767196,373.123486682809,,,,,,
